POS,ID,pos_score,neg_score
n,00120647,0.25,0

n,00120804,0,0

n,00120943,0,0

n,00121166,0,0.125

n,00121366,0,0

n,00121645,0,0

n,00121904,0,0

n,00122106,0,0

n,00122338,0,0

n,00122530,0,0

n,00122661,0,0

n,00122954,0,0

n,00123143,0,0

n,00123234,0,0

n,00123430,0,0

n,00123652,0,0

n,00123783,0,0

n,00124008,0,0

n,00124151,0,0

n,00124256,0,0

n,00124342,0,0

n,00124536,0.125,0

n,00124617,0,0

n,00124766,0,0.125

n,00124880,0,0

n,00125126,0,0

n,00125315,0,0

n,00125436,0,0

n,00125629,0,0

n,00126100,0,0.125

n,00126236,0,0

n,00126447,0,0

n,00126584,0,0

n,00126721,0,0

n,00126886,0,0

n,00127021,0,0

n,00127151,0,0

n,00127286,0,0

n,00127531,0.25,0

n,00127672,0,0.875

n,00127866,0,0

n,00128091,0,0

n,00128324,0,0

n,00128477,0,0

n,00128638,0,0

n,00128867,0,0.125

n,00128976,0,0.25

n,00129089,0,0

n,00129317,0,0

n,00129435,0,0

n,00129527,0,0

n,00129743,0,0

n,00130093,0,0.5

n,00130347,0,0.25

n,00130512,0,0.625

n,00130673,0,0

n,00130846,0,0

n,00130987,0,0

n,00131090,0,0

n,00131347,0,0

n,00131485,0,0

n,00131608,0,0

n,00131791,0,0.125

n,00131877,0,0

n,00131991,0,0

n,00132105,0,0

n,00132219,0,0

n,00132355,0,0

n,00132497,0,0

n,00132601,0,0

n,00132756,0,0

n,00132982,0,0

n,00133160,0,0

n,00133234,0,0

n,00133338,0,0

n,00133567,0,0.125

n,00133668,0,0

n,00133875,0,0

n,00133981,0,0

n,00134099,0,0

n,00134246,0,0.625

n,00134391,0,0.125

n,00134472,0,0

n,00134574,0,0

n,00134780,0,0

n,00135148,0,0

n,00135311,0,0

n,00135504,0,0

n,00135637,0,0.625

n,00135799,0,0

n,00135952,0,0

n,00136048,0,0

n,00136152,0.25,0

n,00136230,0,0

n,00136329,0,0

n,00136691,0,0

n,00136876,0,0

n,00136984,0,0

n,00137279,0,0

n,00137534,0,0

n,00137709,0,0

n,00137877,0,0

n,00138078,0,0

n,00138221,0,0

n,00138441,0,0

n,00138599,0.5,0

n,00138734,0,0

n,00138799,0,0

n,00138956,0,0

n,00139544,0,0

n,00139758,0,0

n,00139919,0,0

n,00140112,0,0

n,00140264,0,0

n,00140393,0,0

n,00140652,0,0

n,00140900,0,0

n,00141027,0,0

n,00141176,0,0

n,00141396,0,0

n,00141669,0,0

n,00141806,0,0

n,00142140,0,0

n,00142361,0.125,0

n,00142665,0,0.25

n,00143057,0.125,0

n,00143251,0,0

n,00143536,0.625,0

n,00143626,0,0

n,00143763,0,0

n,00143885,0,0

n,00144182,0,0

n,00144445,0,0

n,00144632,0,0

n,00144778,0.5,0

n,00145024,0,0

n,00145218,0,0

n,00145779,0,0

n,00145929,0,0

n,00146111,0,0

n,00146277,0,0

n,00146443,0,0

n,00146572,0,0

n,00146856,0,0

n,00147091,0,0

n,00147187,0,0

n,00147314,0,0

n,00147454,0,0

n,00147595,0,0

n,00147862,0,0

n,00148057,0,0

n,00148242,0,0

n,00148446,0,0

n,00148653,0,0

n,00148762,0,0

n,00148836,0,0

n,00148978,0,0

n,00149084,0,0

n,00149262,0,0

n,00149508,0,0

n,00149699,0,0

n,00149895,0,0

n,00150097,0,0

n,00150228,0,0

n,00150379,0,0

n,00150591,0,0

n,00150762,0,0

n,00150932,0,0

n,00151087,0,0

n,00151314,0,0

n,00151409,0.125,0

n,00151497,0,0

n,00151914,0,0

n,00152018,0,0

n,00152230,0,0

n,00152338,0,0

n,00152519,0,0

n,00152727,0.25,0

n,00152990,0,0

n,00153105,0.25,0.125

n,00153288,0,0

n,00153499,0.25,0.25

n,00153665,0.25,0.125

n,00153809,0,0

n,00153961,0,0

n,00154233,0,0

n,00154433,0,0

n,00154689,0,0

n,00154894,0,0

n,00155085,0,0.5

n,00155298,0,0

n,00155487,0,0

n,00155797,0,0

n,00155970,0,0

n,00156119,0,0

n,00156293,0,0

n,00156390,0,0

n,00156625,0,0.5

n,00156812,0,0

n,00157081,0.25,0.5

n,00157318,0.375,0.25

n,00157463,0,0

n,00157687,0,0

n,00157877,0,0.5

n,00157957,0.125,0

n,00158185,0.125,0

n,00158443,0,0

n,00158805,0,0

n,00158996,0,0

n,00159177,0,0

n,00159396,0,0

n,00159620,0.125,0

n,00159899,0,0

n,00160073,0,0

n,00160297,0,0

n,00160415,0.375,0

n,00160532,0,0

n,00160688,0.375,0

n,00160922,0,0

n,00161044,0,0

n,00161243,0,0

n,00161603,0,0

n,00161739,0,0

n,00161888,0.375,0

n,00162055,0,0

n,00162236,0,0

n,00162417,0,0

n,00162632,0,0

n,00163047,0,0

n,00163233,0,0

n,00163406,0,0

n,00163630,0,0

n,00163779,0,0

n,00164152,0,0

n,00164345,0,0

n,00164579,0,0

n,00164801,0,0

n,00164999,0,0

n,00165178,0,0

n,00165298,0,0

n,00165563,0,0

n,00165793,0,0

n,00165942,0,0

n,00166172,0,0

n,00166355,0,0

n,00166552,0,0

n,00166702,0,0

n,00166865,0,0

n,00167063,0,0

n,00167278,0,0

n,00167446,0,0

n,00167580,0,0

n,00167764,0,0

n,00167950,0,0

n,00168121,0,0

n,00168237,0,0

n,00168505,0,0

n,00168658,0,0

n,00168911,0,0

n,00169047,0,0.25

n,00169147,0,0

n,00169305,0,0

n,00169522,0,0

n,00169651,0,0

n,00169811,0,0

n,00170005,0,0

n,00170172,0,0

n,00170340,0,0.375

n,00170536,0,0

n,00170643,0,0

n,00170710,0,0

n,00170844,0,0

n,00171050,0,0

n,00171249,0.125,0.25

n,00171507,0,0

n,00171618,0,0.125

n,00171882,0.25,0

n,00172073,0,0.125

n,00172217,0,0

n,00172347,0.5,0

n,00172490,0,0

n,00172598,0,0

n,00172710,0,0

n,00173172,0,0

n,00173283,0,0

n,00173487,0,0

n,00173761,0,0

n,00174003,0,0

n,00174127,0,0

n,00174260,0,0

n,00174412,0,0

n,00174663,0,0

n,00174782,0.125,0

n,00174950,0,0

n,00175174,0,0

n,00175433,0,0

n,00175605,0,0

n,00175875,0.125,0

n,00176052,0,0

n,00176312,0,0

n,00176449,0.125,0

n,00176609,0,0

n,00176766,0,0

n,00176994,0,0

n,00177127,0,0

n,00177448,0.25,0.5

n,00177638,0,0

n,00177783,0,0

n,00178024,0,0

n,00178177,0.125,0

n,00178551,0,0

n,00178700,0,0

n,00178832,0.125,0.25

n,00178972,0,0.25

n,00179125,0,0

n,00179275,0.125,0

n,00179380,0,0.25

n,00179576,0,0

n,00179683,0,0

n,00179916,0,0

n,00180054,0,0

n,00180228,0,0

n,00180413,0,0

n,00180770,0.375,0

n,00180962,0,0

n,00181191,0,0

n,00181373,0,0

n,00181495,0.125,0

n,00181640,0,0

n,00181781,0,0

n,00182213,0,0

n,00182435,0,0

n,00182571,0,0

n,00182723,0,0

n,00182897,0,0

n,00183084,0,0

n,00183240,0,0

n,00183357,0,0.125

n,00183505,0.125,0

n,00183995,0,0

n,00184135,0,0

n,00184362,0,0

n,00184501,0,0

n,00184652,0,0

n,00184802,0,0.75

n,00184981,0,0

n,00185104,0,0

n,00185307,0,0

n,00185438,0,0

n,00185612,0,0

n,00185778,0,0

n,00186251,0,0

n,00186549,0,0

n,00186634,0,0

n,00187056,0,0

n,00187144,0,0

n,00187337,0.125,0

n,00187499,0,0

n,00187710,0,0

n,00187890,0,0

n,00188007,0,0

n,00188183,0,0

n,00188341,0,0

n,00188449,0,0

n,00188620,0,0

n,00188766,0,0

n,00188934,0,0

n,00189106,0.25,0

n,00189257,0,0

n,00189476,0,0

n,00189565,0,0

n,00189896,0,0.625

n,00190040,0,0.125

n,00190180,0.125,0

n,00190338,0,0

n,00190431,0,0

n,00190579,0,0

n,00190783,0.125,0

n,00190931,0,0

n,00191142,0,0

n,00191980,0,0

n,00192149,0,0

n,00192300,0,0

n,00192457,0,0

n,00192613,0,0

n,00192910,0,0

n,00193099,0.125,0

n,00193225,0,0

n,00193406,0,0

n,00193622,0,0

n,00193811,0,0

n,00194005,0,0

n,00194127,0,0

n,00194257,0,0

n,00194414,0,0

n,00194645,0,0

n,00194831,0,0

n,00194969,0.125,0.25

n,00195194,0,0

n,00195415,0,0

n,00195569,0,0

n,00195938,0.125,0

n,00196084,0,0

n,00196402,0,0.25

n,00196485,0,0

n,00196848,0,0

n,00197136,0,0

n,00197229,0,0

n,00197419,0,0

n,00197610,0,0

n,00197772,0,0

n,00198118,0,0

n,00198270,0,0

n,00198451,0,0

n,00198631,0.375,0

n,00198793,0,0

n,00198919,0,0

n,00199130,0.125,0

n,00199707,0,0

n,00200041,0,0

n,00200244,0,0

n,00200379,0,0

n,00200563,0,0

n,00200768,0,0

n,00201058,0,0

n,00201269,0,0

n,00201397,0,0

n,00201516,0,0

n,00201671,0,0

n,00201923,0,0

n,00202284,0,0.75

n,00202620,0,0

n,00202816,0,0

n,00203020,0,0

n,00203208,0,0

n,00203342,0,0

n,00203649,0,0.25

n,00203753,0.5,0

n,00204022,0,0

n,00204199,0.375,0.375

n,00204334,0,0.25

n,00204439,0,0

n,00204659,0,0.75

n,00204814,0,0

n,00204943,0,0

n,00205079,0,0

n,00205349,0,0

n,00205543,0,0

n,00205649,0.125,0

n,00205891,0,0

n,00206130,0,0

n,00206302,0,0

n,00206600,0,0

n,00206779,0,0

n,00206927,0,0

n,00207306,0,0.125

n,00207434,0,0

n,00207622,0,0

n,00207761,0,0

n,00208141,0,0

n,00208277,0,0

n,00208521,0,0.625

n,00208694,0,0.375

n,00208797,0,0

n,00208943,0,0

n,00209132,0.25,0

n,00209301,0,0.125

n,00209446,0,0

n,00209546,0,0.125

n,00209680,0,0

n,00209789,0,0

n,00209943,0,0

n,00210518,0,0

n,00210797,0,0

n,00210940,0,0

n,00211110,0,0

n,00211462,0,0

n,00211593,0.125,0

n,00211776,0,0

n,00212065,0.125,0

n,00212205,0,0

n,00212377,0,0

n,00212551,0,0

n,00212678,0.125,0.125

n,00212808,0,0

n,00213052,0,0

n,00213186,0,0

n,00213343,0,0

n,00213482,0,0

n,00213694,0,0

n,00213903,0,0

n,00214148,0,0

n,00214315,0,0

n,00214526,0,0

n,00214794,0,0

n,00215013,0,0.125

n,00215314,0,0

n,00215534,0,0

n,00215683,0,0

n,00215838,0,0

n,00216038,0,0

n,00216174,0.25,0

n,00216607,0.125,0

n,00216723,0,0

n,00216834,0,0

n,00217014,0,0

n,00217499,0,0

n,00217593,0,0

n,00217773,0,0.375

n,00218045,0.375,0

n,00218208,0,0.125

n,00218427,0,0

n,00218602,0,0

n,00218753,0,0

n,00218902,0,0

n,00219012,0,0

n,00219463,0,0

n,00219575,0,0

n,00219738,0,0

n,00219856,0,0

n,00220023,0,0

n,00220219,0,0

n,00220409,0,0

n,00220522,0,0.375

n,00221056,0,0

n,00221178,0,0.125

n,00221343,0,0

n,00221480,0,0

n,00221596,0,0

n,00221727,0,0

n,00221819,0,0

n,00221900,0,0

n,00221981,0,0

n,00222064,0,0

n,00222155,0,0

n,00222248,0,0

n,00222376,0,0

n,00222485,0,0

n,00222766,0,0.125

n,00222939,0,0

n,00223144,0,0

n,00223268,0,0

n,00223362,0,0

n,00223575,0,0

n,00223720,0,0

n,00223854,0,0

n,00223983,0,0.25

n,00224260,0,0.25

n,00224599,0,0.125

n,00224738,0,0

n,00224936,0,0

n,00225070,0,0

n,00225150,0,0

n,00225361,0,0

n,00225484,0,0

n,00225593,0,0

n,00225786,0,0

n,00226107,0,0

n,00226319,0,0

n,00226511,0,0.75

n,00226711,0,0.625

n,00226951,0,0.5

n,00227137,0,0

n,00227264,0,0

n,00227484,0,0

n,00227595,0,0

n,00227848,0,0

n,00227969,0,0

n,00228078,0,0

n,00228181,0,0

n,00228283,0,0

n,00228535,0,0

n,00228762,0,0.25

n,00228911,0,0

n,00229034,0.25,0

n,00229260,0,0

n,00229587,0,0

n,00229688,0,0

n,00229814,0,0

n,00229934,0,0.125

n,00230172,0,0

n,00230324,0,0

n,00230475,0,0

n,00230703,0.5,0

n,00230824,0,0

n,00230997,0,0.5

n,00231161,0,0

n,00231315,0,0

n,00231412,0,0

n,00231567,0,0

n,00231887,0,0

n,00232147,0,0

n,00232386,0,0

n,00232604,0.125,0

n,00232765,0,0

n,00232863,0,0

n,00233212,0,0.125

n,00233386,0,0

n,00233614,0,0

n,00233795,0,0

n,00233980,0,0

n,00234105,0,0

n,00234277,0.125,0.5

n,00234423,0,0

n,00234675,0,0

n,00234892,0,0

n,00235074,0,0

n,00235208,0,0

n,00235435,0,0

n,00236194,0,0

n,00236581,0,0

n,00236821,0,0

n,00236953,0,0

n,00237078,0,0

n,00237705,0,0

n,00237869,0,0

n,00238022,0,0

n,00238326,0,0

n,00238527,0,0

n,00238778,0,0

n,00238871,0,0

n,00239024,0,0

n,00239230,0,0

n,00239483,0,0

n,00239666,0,0

n,00239766,0,0

n,00239910,0,0

n,00240184,0,0

n,00240754,0,0

n,00240938,0,0

n,00241245,0,0

n,00241507,0,0

n,00241699,0,0

n,00242003,0,0

n,00242146,0,0

n,00242431,0,0

n,00242583,0,0

n,00242808,0,0

n,00243102,0,0

n,00243237,0,0

n,00243373,0,0

n,00243577,0,0

n,00243662,0,0

n,00243813,0,0

n,00243918,0,0

n,00246341,0,0

n,00246460,0,0.125

n,00246552,0,0

n,00246754,0,0

n,00246940,0,0

n,00247081,0,0

n,00247229,0,0

n,00247342,0,0.125

n,00247442,0,0

n,00247654,0,0

n,00247792,0,0

n,00247955,0,0

n,00248063,0,0

n,00248252,0,0

n,00248368,0,0

n,00248534,0,0

n,00248636,0,0

n,00248748,0,0

n,00248977,0,0

n,00249501,0,0

n,00249780,0,0

n,00249987,0,0

n,00250143,0,0

n,00250259,0,0

n,00250597,0,0

n,00250710,0.5,0

n,00250882,0,0

n,00251013,0,0

n,00251520,0,0

n,00251636,0,0

n,00251780,0,0

n,00252020,0,0

n,00252169,0,0

n,00252307,0,0

n,00252430,0,0

n,00252662,0,0

n,00252894,0.375,0

n,00253070,0.125,0

n,00253270,0,0

n,00253395,0.375,0

n,00253577,0,0

n,00253773,0,0

n,00253919,0,0

n,00254166,0,0.75

n,00254415,0.625,0

n,00254597,0,0

n,00254769,0,0

n,00254922,0,0

n,00255065,0,0

n,00255214,0,0

n,00255450,0,0

n,00255600,0,0

n,00255710,0,0

n,00256122,0,0

n,00256217,0,0

n,00256309,0,0

n,00256407,0,0

n,00256501,0,0

n,00256620,0,0

n,00256746,0,0

n,00256961,0,0

n,00257115,0,0

n,00257228,0,0

n,00257468,0,0

n,00257580,0,0

n,00257770,0,0

n,00257969,0,0

n,00258093,0,0.25

n,00258301,0.125,0.25

n,00258403,0,0

n,00258530,0,0

n,00258695,0,0

n,00258854,0,0

n,00259177,0.125,0.125

n,00259392,0,0

n,00259544,0.125,0

n,00259643,0,0

n,00259894,0,0.125

n,00260051,0,0

n,00260494,0,0

n,00260622,0.125,0

n,00260881,0,0

n,00261029,0.125,0

n,00261258,0,0

n,00261405,0.625,0

n,00261604,0.125,0

n,00261797,0.5,0

n,00261972,0,0

n,00262249,0,0

n,00262596,0.375,0

n,00262743,0,0

n,00262908,0,0

n,00263000,0,0

n,00263164,0,0

n,00263272,0,0

n,00263353,0,0

n,00263492,0,0.125

n,00263642,0,0

n,00263813,0,0

n,00263947,0,0

n,00264088,0,0

n,00264192,0,0

n,00264366,0,0

n,00264529,0,0

n,00264775,0,0

n,00264913,0.25,0

n,00265119,0,0

n,00265472,0,0

n,00265773,0,0

n,00265992,0.375,0

n,00266149,0,0

n,00266253,0,0

n,00266401,0,0

n,00266560,0,0.125

n,00266645,0,0

n,00266806,0,0

n,00267217,0,0

n,00267349,0,0

n,00267522,0.5,0

n,00267821,0.5,0

n,00267917,0.5,0

n,00268025,0,0.75

n,00268112,0,0

n,00268341,0,0

n,00268457,0,0

n,00268557,0,0

n,00268824,0,0

n,00269018,0.125,0

n,00269258,0,0

n,00269471,0,0.25

n,00269674,0.5,0

n,00269856,0,0

n,00269963,0,0

n,00270186,0,0

n,00270275,0,0

n,00270403,0,0

n,00270539,0.125,0

n,00270648,0,0

n,00270800,0,0

n,00270919,0,0

n,00271155,0,0

n,00271263,0.25,0

n,00271636,0,0

n,00271879,0,0

n,00272123,0,0

n,00272303,0.125,0

n,00272448,0.625,0

n,00272713,0.375,0

n,00272878,0,0

n,00273077,0,0

n,00273319,0.625,0

n,00273449,0.625,0.375

n,00273601,0,0.25

n,00273690,0.125,0

n,00273877,0,0

n,00274009,0,0

n,00274206,0,0.375

n,00274437,0,0

n,00274586,0,0

n,00274707,0,0

n,00274941,0,0

n,00275151,0,0

n,00275307,0,0

n,00275424,0,0

n,00275572,0,0

n,00275751,0,0

n,00276189,0,0.125

n,00276342,0,0

n,00276620,0,0

n,00276813,0,0

n,00276987,0,0

n,00277267,0,0

n,00277376,0,0

n,00277569,0,0

n,00277811,0,0

n,00278040,0,0

n,00278221,0,0

n,00278403,0,0

n,00278555,0,0

n,00278810,0,0

n,00279136,0,0

n,00279235,0.125,0.25

n,00279377,0,0

n,00279534,0,0

n,00279674,0,0.375

n,00279835,0,0

n,00280586,0,0

n,00280853,0,0

n,00281132,0,0

n,00281291,0,0

n,00281462,0,0

n,00281752,0,0

n,00281898,0,0

n,00282050,0.125,0

n,00282485,0,0.125

n,00282613,0,0

n,00282840,0,0.125

n,00282953,0.25,0.125

n,00283127,0,0

n,00283450,0,0

n,00283568,0,0

n,00283951,0,0

n,00284101,0,0

n,00284409,0,0

n,00284544,0,0

n,00284665,0,0

n,00284798,0,0

n,00285141,0,0

n,00285387,0,0

n,00285557,0,0

n,00285889,0,0

n,00286112,0,0

n,00286240,0,0

n,00286360,0,0

n,00286497,0,0

n,00286756,0,0.125

n,00286957,0,0

n,00287142,0,0

n,00287276,0,0

n,00287449,0,0

n,00287561,0,0

n,00287762,0,0

n,00287889,0,0

n,00288000,0,0

n,00288190,0,0

n,00288384,0,0

n,00288486,0,0

n,00288671,0,0

n,00288880,0,0

n,00288970,0,0

n,00289175,0,0.5

n,00289267,0,0

n,00289388,0,0.25

n,00289555,0,0

n,00289659,0,0

n,00289737,0,0.375

n,00289906,0,0

n,00290015,0,0

n,00290125,0.125,0.5

n,00290276,0,0

n,00290406,0,0

n,00290579,0,0

n,00291004,0,0

n,00291154,0.25,0

n,00291286,0,0

n,00291400,0,0

n,00291663,0,0

n,00291796,0,0

n,00291876,0,0

n,00291965,0,0

n,00292125,0,0

n,00292269,0,0

n,00292386,0,0

n,00292599,0,0

n,00292712,0,0

n,00292981,0.375,0

n,00293125,0,0

n,00293307,0,0

n,00293417,0,0

n,00293545,0,0

n,00293657,0,0

n,00293753,0,0

n,00293916,0,0

n,00294190,0,0

n,00294366,0,0

n,00294452,0,0

n,00294577,0,0

n,00294748,0,0.125

n,00294868,0,0

n,00295172,0,0

n,00295422,0,0

n,00295563,0,0

n,00295701,0,0

n,00296263,0,0

n,00296478,0,0

n,00296585,0,0

n,00296946,0,0

n,00297062,0.375,0

n,00297318,0,0

n,00297404,0,0

n,00297532,0,0

n,00297657,0,0

n,00297863,0,0

n,00297951,0,0

n,00298047,0,0

n,00298161,0,0

n,00298351,0.125,0

n,00298497,0,0

n,00299112,0,0

n,00299217,0,0

n,00299680,0,0

n,00299826,0,0

n,00299933,0,0

n,00300037,0,0

n,00300113,0,0

n,00300206,0.25,0

n,00300333,0.5,0

n,00300441,0,0

n,00301192,0,0

n,00301443,0,0

n,00301598,0,0.125

n,00301728,0,0

n,00301857,0,0

n,00302001,0,0

n,00302185,0,0

n,00302394,0,0

n,00302861,0,0

n,00303049,0,0.5

n,00303221,0,0

n,00303297,0,0

n,00303495,0,0

n,00303748,0,0

n,00303849,0,0

n,00304040,0.125,0

n,00304208,0,0

n,00304349,0,0

n,00304442,0,0

n,00304592,0,0

n,00304729,0,0

n,00304851,0,0

n,00305005,0,0

n,00305153,0,0

n,00305326,0,0.375

n,00305519,0,0.375

n,00305707,0,0

n,00305858,0,0

n,00305980,0,0

n,00306102,0,0

n,00306210,0,0

n,00306318,0,0.375

n,00306426,0,0

n,00306900,0,0

n,00307102,0,0

n,00307176,0,0

n,00307314,0,0

n,00307455,0,0

n,00307631,0,0

n,00308073,0,0

n,00308208,0,0

n,00308279,0,0

n,00308370,0,0

n,00308681,0,0

n,00308779,0,0

n,00308871,0,0

n,00309011,0,0

n,00309115,0,0

n,00309276,0,0

n,00309368,0,0

n,00309540,0,0

n,00309647,0,0

n,00309802,0,0

n,00309906,0,0

n,00310063,0,0

n,00310201,0,0

n,00310347,0,0.5

n,00310425,0,0.875

n,00310516,0,0

n,00310666,0,0

n,00311091,0.375,0

n,00311195,0.375,0

n,00311381,0,0

n,00311528,0,0

n,00311687,0,0

n,00311809,0,0.125

n,00312160,0.25,0

n,00312266,0,0

n,00312403,0,0

n,00312553,0,0

n,00312691,0,0

n,00312784,0,0

n,00312932,0,0

n,00313096,0.375,0

n,00313245,0,0

n,00313385,0,0

n,00313502,0,0

n,00313647,0,0

n,00313806,0,0

n,00313971,0,0

n,00314094,0,0

n,00314271,0,0

n,00314395,0,0

n,00314469,0,0

n,00315307,0,0

n,00315390,0,0

n,00315534,0.125,0

n,00315700,0,0

n,00315830,0,0

n,00315986,0,0

n,00316460,0,0

n,00316594,0,0

n,00316806,0,0

n,00316989,0,0

n,00317207,0,0

n,00317485,0,0

n,00317594,0,0

n,00317709,0,0

n,00317917,0,0

n,00318035,0,0

n,00318186,0,0

n,00318391,0,0

n,00318567,0,0

n,00318735,0,0

n,00319176,0,0

n,00319312,0,0

n,00319513,0,0

n,00319608,0,0

n,00319717,0,0

n,00319825,0,0.125

n,00319939,0,0

n,00320284,0,0

n,00320486,0,0

n,00320625,0,0

n,00320742,0,0.375

n,00320852,0,0

n,00321195,0,0

n,00321562,0,0

n,00321731,0,0

n,00321956,0,0

n,00322228,0,0

n,00322391,0,0

n,00322488,0,0

n,00322634,0,0

n,00322778,0,0

n,00322962,0,0

n,00323056,0,0

n,00323152,0,0

n,00323262,0,0

n,00323436,0,0

n,00323532,0,0

n,00323766,0,0

n,00323923,0,0

n,00324056,0,0

n,00324233,0,0

n,00324384,0,0

n,00324699,0,0

n,00324834,0,0

n,00324978,0,0

n,00325110,0,0

n,00325364,0,0

n,00325502,0,0.25

n,00325631,0,0

n,00325785,0,0

n,00325975,0,0.5

n,00326094,0,0

n,00326291,0,0

n,00326440,0,0

n,00326677,0,0

n,00326809,0,0

n,00327033,0,0

n,00327134,0,0

n,00327279,0,0

n,00327366,0,0

n,00327510,0,0

n,00327683,0,0.125

n,00327824,0,0

n,00328015,0,0

n,00328230,0,0

n,00328327,0,0

n,00328502,0,0

n,00328885,0,0

n,00329031,0,0.25

n,00329227,0,0

n,00329468,0,0

n,00329619,0,0

n,00329819,0,0

n,00329943,0,0

n,00330035,0,0

n,00330160,0,0

n,00330457,0,0

n,00330674,0,0

n,00330836,0,0

n,00330984,0,0

n,00331102,0,0

n,00331531,0,0

n,00331655,0,0

n,00331950,0,0.125

n,00333037,0,0

n,00333203,0,0

n,00333366,0,0

n,00333572,0,0

n,00333733,0,0

n,00333829,0,0

n,00334174,0,0

n,00334356,0,0.125

n,00334509,0,0

n,00334711,0,0

n,00334935,0.25,0

n,00335285,0,0

n,00335384,0,0

n,00335653,0,0

n,00335814,0,0

n,00335988,0,0.25

n,00336274,0,0

n,00336430,0,0

n,00336561,0,0.25

n,00336654,0,0

n,00336805,0,0

n,00337078,0,0

n,00337210,0,0

n,00337486,0,0

n,00337605,0,0.625

n,00337844,0,0

n,00338088,0,0

n,00338271,0,0

n,00338404,0,0

n,00338641,0,0

n,00338821,0,0

n,00338994,0,0

n,00339173,0.125,0.5

n,00339463,0.125,0

n,00339646,0,0

n,00339776,0,0

n,00339907,0,0

n,00340192,0,0

n,00340463,0,0

n,00340662,0,0

n,00340838,0,0

n,00340989,0,0

n,00341109,0,0

n,00341243,0,0

n,00341435,0,0

n,00341548,0,0

n,00341695,0,0

n,00341890,0,0

n,00342028,0,0

n,00342424,0,0

n,00342565,0,0

n,00342755,0,0

n,00342916,0,0

n,00343091,0,0

n,00343249,0,0

n,00343606,0,0

n,00343730,0,0

n,00343894,0,0

n,00344040,0,0

n,00344259,0,0

n,00344421,0,0

n,00344699,0,0

n,00344942,0,0

n,00345149,0,0

n,00345297,0,0

n,00345454,0,0

n,00345641,0,0

n,00345817,0,0.125

n,00345926,0,0

n,00346095,0,0

n,00346296,0,0

n,00346532,0,0

n,00346693,0,0

n,00346936,0,0

n,00347087,0,0

n,00347180,0,0

n,00347359,0,0.25

n,00347490,0,0

n,00347652,0,0

n,00347853,0,0

n,00348008,0,0.125

n,00348312,0,0.125

n,00348571,0,0

n,00348801,0,0.5

n,00348953,0,0

n,00349080,0,0

n,00349213,0,0

n,00349369,0,0

n,00349520,0,0

n,00349705,0,0

n,00349886,0,0

n,00350030,0,0

n,00350380,0,0.125

n,00350878,0,0

n,00351000,0,0

n,00351168,0,0

n,00351334,0,0

n,00351485,0,0

n,00351638,0,0

n,00352331,0,0

n,00352585,0,0

n,00352683,0,0

n,00352778,0,0

n,00352861,0,0.25

n,00353013,0,0

n,00353100,0,0

n,00353249,0.125,0.125

n,00353469,0,0.25

